Execucao,Linha,Coluna,Menor Soma Global,IndiceI,IndiceJ,alturaMenorXlarguraMenor,Submatrizes Percorridas,Tempo Total (s),
5,73,73,-296417,11,0,39x35,7295401,0.065712
6,23,23,-17590,3,0,20x21,76176,0.001199
6,39,39,-42792,12,17,14x22,608400,0.007521
6,24,24,-14299,3,4,21x20,90000,0.00087
6,28,28,-13561,5,3,13x10,164836,0.001521
6,66,66,-344390,21,0,45x64,4888521,0.04416
6,67,67,-262577,6,8,60x29,5189284,0.047068
6,79,79,-406222,18,29,60x49,9985600,0.089638
6,10,10,-514,2,0,3x10,3025,4e-05
6,51,51,-153760,5,1,46x35,1758276,0.015781
6,40,40,-41468,0,33,37x7,672400,0.006161
6,80,80,-402170,30,14,49x57,10497600,0.094463
6,27,27,-8200,0,6,19x4,142884,0.001348
6,13,13,-1521,0,2,8x9,8281,8.7e-05
6,22,22,-5738,0,1,3x21,64009,0.000612
6,43,43,-52565,7,37,36x6,894916,0.008097
6,25,25,-10231,0,5,13x14,105625,0.001032
6,55,55,-129056,32,5,23x41,2371600,0.02125
6,14,14,-2317,2,0,12x9,11025,0.000135
6,72,72,-327809,34,20,38x52,6906384,0.061977
6,20,20,-3702,1,3,5x12,44100,0.000466
6,15,15,-2145,4,1,6x14,14400,0.000144
6,7,7,-284,4,0,2x7,784,1e-05
6,18,18,-4221,0,5,18x7,29241,0.000286
6,45,45,-100837,1,14,42x25,1071225,0.009633
6,4,4,-24,2,0,1x2,100,3e-06
6,2,2,-6,1,0,1x2,9,1e-06
6,74,74,-179177,12,1,12x48,7700625,0.068953
6,65,65,-149380,2,37,57x19,4601025,0.041617
6,3,3,-22,0,0,3x1,36,2e-06
6,61,61,-176515,0,23,60x32,3575881,0.032063
6,53,53,-127317,20,0,27x51,2047761,0.018461
6,32,32,-38938,4,2,26x26,278784,0.002572
6,75,75,-427790,21,16,49x55,8122500,0.073115
6,34,34,-46313,0,12,31x14,354025,0.003332
6,36,36,-58367,0,0,30x29,443556,0.004047
6,58,58,-188627,9,4,45x30,2927521,0.026298
6,19,19,-3439,7,2,9x5,36100,0.000344
6,68,68,-292209,8,15,59x50,5503716,0.049667
6,76,76,-356242,10,44,51x30,8561476,0.076536
6,70,70,-209499,47,4,23x66,6175225,0.055617
6,16,16,-4055,0,6,15x8,18496,0.000209
6,29,29,-16356,6,10,20x17,189225,0.001768
6,69,69,-242348,3,0,19x51,5832225,0.052956
6,59,59,-256693,13,1,38x45,3132900,0.02824
6,21,21,-6258,10,1,11x10,53361,0.000517
6,71,71,-454587,9,17,55x34,6533136,0.058558
6,44,44,-70042,17,3,22x34,980100,0.008844
6,62,62,-250979,0,0,25x51,3814209,0.036021
6,41,41,-80497,9,1,29x28,741321,0.006736
6,60,60,-158633,21,28,35x32,3348900,0.030561
6,64,64,-122979,56,10,7x30,4326400,0.038788
6,11,11,-910,0,0,10x7,4356,5.8e-05
6,31,31,-14896,15,4,14x9,246016,0.002256
6,12,12,-1957,5,1,5x11,6084,6.5e-05
6,37,37,-29113,9,1,28x19,494209,0.004501
6,42,42,-64769,7,6,35x22,815409,0.007452
6,52,52,-109523,19,0,20x48,1898884,0.017094
6,46,46,-89239,2,18,37x28,1168561,0.010564
6,77,77,-400077,21,2,45x32,9018009,0.081293
6,54,54,-127050,5,12,24x42,2205225,0.020023
6,48,48,-69315,6,5,10x40,1382976,0.012479
6,1,1,-1,0,0,1x1,1,1e-06
6,78,78,-667707,0,0,60x69,9492561,0.084931
6,57,57,-261123,2,6,53x39,2732409,0.02459
6,33,33,-26253,18,6,15x26,314721,0.002932
6,17,17,-4046,2,9,15x8,23409,0.000264
6,6,6,-159,1,0,5x3,441,7e-06
6,56,56,-159220,7,16,48x39,2547216,0.022986
6,50,50,-113440,31,0,19x28,1625625,0.01504
6,9,9,-413,2,1,4x5,2025,2.8e-05
6,8,8,-333,0,1,7x5,1296,1.9e-05
6,30,30,-23367,5,1,17x28,216225,0.002007
6,49,49,-89671,28,2,14x27,1500625,0.013451
6,5,5,-65,1,0,2x4,225,4e-06
6,63,63,-142194,0,14,17x42,4064256,0.03637
6,38,38,-33909,20,2,17x36,549081,0.004983
6,35,35,-32771,3,8,32x15,396900,0.003689
6,47,47,-69670,0,11,28x20,1272384,0.011484
6,26,26,-19376,2,0,20x25,123201,0.001157
6,73,73,-296417,11,0,39x35,7295401,0.065709
7,23,23,-17590,3,0,20x21,76176,0.001156
7,39,39,-42792,12,17,14x22,608400,0.00657
7,24,24,-14299,3,4,21x20,90000,0.000857
7,28,28,-13561,5,3,13x10,164836,0.001533
7,66,66,-344390,21,0,45x64,4888521,0.044498
7,67,67,-262577,6,8,60x29,5189284,0.046582
7,79,79,-406222,18,29,60x49,9985600,0.089067
7,10,10,-514,2,0,3x10,3025,4e-05
7,51,51,-153760,5,1,46x35,1758276,0.015784
7,40,40,-41468,0,33,37x7,672400,0.00649
7,80,80,-402170,30,14,49x57,10497600,0.093818
7,27,27,-8200,0,6,19x4,142884,0.001355
7,13,13,-1521,0,2,8x9,8281,8.8e-05
7,22,22,-5738,0,1,3x21,64009,0.000604
7,43,43,-52565,7,37,36x6,894916,0.00811
7,25,25,-10231,0,5,13x14,105625,0.001035
7,55,55,-129056,32,5,23x41,2371600,0.021316
7,14,14,-2317,2,0,12x9,11025,0.000137
7,72,72,-327809,34,20,38x52,6906384,0.061756
7,20,20,-3702,1,3,5x12,44100,0.000448
7,15,15,-2145,4,1,6x14,14400,0.000144
7,7,7,-284,4,0,2x7,784,1e-05
7,18,18,-4221,0,5,18x7,29241,0.000279
7,45,45,-100837,1,14,42x25,1071225,0.009657
7,4,4,-24,2,0,1x2,100,3e-06
7,2,2,-6,1,0,1x2,9,1e-06
7,74,74,-179177,12,1,12x48,7700625,0.068799
7,65,65,-149380,2,37,57x19,4601025,0.041351
7,3,3,-22,0,0,3x1,36,2e-06
7,61,61,-176515,0,23,60x32,3575881,0.032002
7,53,53,-127317,20,0,27x51,2047761,0.019264
7,32,32,-38938,4,2,26x26,278784,0.002602
7,75,75,-427790,21,16,49x55,8122500,0.072622
7,34,34,-46313,0,12,31x14,354025,0.003264
7,36,36,-58367,0,0,30x29,443556,0.004062
7,58,58,-188627,9,4,45x30,2927521,0.026264
7,19,19,-3439,7,2,9x5,36100,0.000355
7,68,68,-292209,8,15,59x50,5503716,0.049246
7,76,76,-356242,10,44,51x30,8561476,0.076621
7,70,70,-209499,47,4,23x66,6175225,0.055198
7,16,16,-4055,0,6,15x8,18496,0.000207
7,29,29,-16356,6,10,20x17,189225,0.001758
7,69,69,-242348,3,0,19x51,5832225,0.052242
7,59,59,-256693,13,1,38x45,3132900,0.028089
7,21,21,-6258,10,1,11x10,53361,0.000531
7,71,71,-454587,9,17,55x34,6533136,0.058522
7,44,44,-70042,17,3,22x34,980100,0.008957
7,62,62,-250979,0,0,25x51,3814209,0.03465
7,41,41,-80497,9,1,29x28,741321,0.006698
7,60,60,-158633,21,28,35x32,3348900,0.030137
7,64,64,-122979,56,10,7x30,4326400,0.039996
7,11,11,-910,0,0,10x7,4356,5.8e-05
7,31,31,-14896,15,4,14x9,246016,0.00233
7,12,12,-1957,5,1,5x11,6084,8e-05
7,37,37,-29113,9,1,28x19,494209,0.00449
7,42,42,-64769,7,6,35x22,815409,0.007419
7,52,52,-109523,19,0,20x48,1898884,0.016996
7,46,46,-89239,2,18,37x28,1168561,0.010525
7,77,77,-400077,21,2,45x32,9018009,0.080402
7,54,54,-127050,5,12,24x42,2205225,0.019748
7,48,48,-69315,6,5,10x40,1382976,0.012454
7,1,1,-1,0,0,1x1,1,1e-06
7,78,78,-667707,0,0,60x69,9492561,0.084537
7,57,57,-261123,2,6,53x39,2732409,0.024593
7,33,33,-26253,18,6,15x26,314721,0.002909
7,17,17,-4046,2,9,15x8,23409,0.000271
7,6,6,-159,1,0,5x3,441,6e-06
7,56,56,-159220,7,16,48x39,2547216,0.022782
7,50,50,-113440,31,0,19x28,1625625,0.014663
7,9,9,-413,2,1,4x5,2025,2.8e-05
7,8,8,-333,0,1,7x5,1296,1.9e-05
7,30,30,-23367,5,1,17x28,216225,0.001984
7,49,49,-89671,28,2,14x27,1500625,0.013515
7,5,5,-65,1,0,2x4,225,5e-06
7,63,63,-142194,0,14,17x42,4064256,0.036316
7,38,38,-33909,20,2,17x36,549081,0.005017
7,35,35,-32771,3,8,32x15,396900,0.003633
7,47,47,-69670,0,11,28x20,1272384,0.011445
7,26,26,-19376,2,0,20x25,123201,0.001173
7,73,73,-296417,11,0,39x35,7295401,0.066211
8,23,23,-17590,3,0,20x21,76176,0.001189
8,39,39,-42792,12,17,14x22,608400,0.009131
8,24,24,-14299,3,4,21x20,90000,0.001364
8,28,28,-13561,5,3,13x10,164836,0.002467
8,66,66,-344390,21,0,45x64,4888521,0.044272
8,67,67,-262577,6,8,60x29,5189284,0.046751
8,79,79,-406222,18,29,60x49,9985600,0.089468
8,10,10,-514,2,0,3x10,3025,4.6e-05
8,51,51,-153760,5,1,46x35,1758276,0.015769
8,40,40,-41468,0,33,37x7,672400,0.006091
8,80,80,-402170,30,14,49x57,10497600,0.09557
8,27,27,-8200,0,6,19x4,142884,0.00133
8,13,13,-1521,0,2,8x9,8281,8.6e-05
8,22,22,-5738,0,1,3x21,64009,0.000607
8,43,43,-52565,7,37,36x6,894916,0.008233
8,25,25,-10231,0,5,13x14,105625,0.001019
8,55,55,-129056,32,5,23x41,2371600,0.021592
8,14,14,-2317,2,0,12x9,11025,0.000136
8,72,72,-327809,34,20,38x52,6906384,0.061709
8,20,20,-3702,1,3,5x12,44100,0.000437
8,15,15,-2145,4,1,6x14,14400,0.000145
8,7,7,-284,4,0,2x7,784,1e-05
8,18,18,-4221,0,5,18x7,29241,0.000285
8,45,45,-100837,1,14,42x25,1071225,0.00962
8,4,4,-24,2,0,1x2,100,3e-06
8,2,2,-6,1,0,1x2,9,1e-06
8,74,74,-179177,12,1,12x48,7700625,0.0693
8,65,65,-149380,2,37,57x19,4601025,0.04134
8,3,3,-22,0,0,3x1,36,2e-06
8,61,61,-176515,0,23,60x32,3575881,0.0322
8,53,53,-127317,20,0,27x51,2047761,0.018406
8,32,32,-38938,4,2,26x26,278784,0.002557
8,75,75,-427790,21,16,49x55,8122500,0.072928
8,34,34,-46313,0,12,31x14,354025,0.003256
8,36,36,-58367,0,0,30x29,443556,0.004044
8,58,58,-188627,9,4,45x30,2927521,0.026287
8,19,19,-3439,7,2,9x5,36100,0.000377
8,68,68,-292209,8,15,59x50,5503716,0.050003
8,76,76,-356242,10,44,51x30,8561476,0.077043
8,70,70,-209499,47,4,23x66,6175225,0.055828
8,16,16,-4055,0,6,15x8,18496,0.000194
8,29,29,-16356,6,10,20x17,189225,0.001742
8,69,69,-242348,3,0,19x51,5832225,0.052563
8,59,59,-256693,13,1,38x45,3132900,0.028083
8,21,21,-6258,10,1,11x10,53361,0.000546
8,71,71,-454587,9,17,55x34,6533136,0.05869
8,44,44,-70042,17,3,22x34,980100,0.00888
8,62,62,-250979,0,0,25x51,3814209,0.033997
8,41,41,-80497,9,1,29x28,741321,0.006677
8,60,60,-158633,21,28,35x32,3348900,0.030184
8,64,64,-122979,56,10,7x30,4326400,0.038523
8,11,11,-910,0,0,10x7,4356,5.9e-05
8,31,31,-14896,15,4,14x9,246016,0.002255
8,12,12,-1957,5,1,5x11,6084,7.9e-05
8,37,37,-29113,9,1,28x19,494209,0.004473
8,42,42,-64769,7,6,35x22,815409,0.007284
8,52,52,-109523,19,0,20x48,1898884,0.017033
8,46,46,-89239,2,18,37x28,1168561,0.010497
8,77,77,-400077,21,2,45x32,9018009,0.080809
8,54,54,-127050,5,12,24x42,2205225,0.019777
8,48,48,-69315,6,5,10x40,1382976,0.012371
8,1,1,-1,0,0,1x1,1,1e-06
8,78,78,-667707,0,0,60x69,9492561,0.085802
8,57,57,-261123,2,6,53x39,2732409,0.028896
8,33,33,-26253,18,6,15x26,314721,0.002922
8,17,17,-4046,2,9,15x8,23409,0.000228
8,6,6,-159,1,0,5x3,441,6e-06
8,56,56,-159220,7,16,48x39,2547216,0.023071
8,50,50,-113440,31,0,19x28,1625625,0.014611
8,9,9,-413,2,1,4x5,2025,2.9e-05
8,8,8,-333,0,1,7x5,1296,2e-05
8,30,30,-23367,5,1,17x28,216225,0.001975
8,49,49,-89671,28,2,14x27,1500625,0.013488
8,5,5,-65,1,0,2x4,225,5e-06
8,63,63,-142194,0,14,17x42,4064256,0.036594
8,38,38,-33909,20,2,17x36,549081,0.005296
8,35,35,-32771,3,8,32x15,396900,0.003679
8,47,47,-69670,0,11,28x20,1272384,0.011841
8,26,26,-19376,2,0,20x25,123201,0.001142
8,73,73,-296417,11,0,39x35,7295401,0.066384
9,23,23,-17590,3,0,20x21,76176,0.001188
9,39,39,-42792,12,17,14x22,608400,0.006105
9,24,24,-14299,3,4,21x20,90000,0.000845
9,28,28,-13561,5,3,13x10,164836,0.001549
9,66,66,-344390,21,0,45x64,4888521,0.044631
9,67,67,-262577,6,8,60x29,5189284,0.046594
9,79,79,-406222,18,29,60x49,9985600,0.089084
9,10,10,-514,2,0,3x10,3025,3.4e-05
9,51,51,-153760,5,1,46x35,1758276,0.015889
9,40,40,-41468,0,33,37x7,672400,0.006073
9,80,80,-402170,30,14,49x57,10497600,0.093782
9,27,27,-8200,0,6,19x4,142884,0.001316
9,13,13,-1521,0,2,8x9,8281,8.5e-05
9,22,22,-5738,0,1,3x21,64009,0.000611
9,43,43,-52565,7,37,36x6,894916,0.008127
9,25,25,-10231,0,5,13x14,105625,0.000989
9,55,55,-129056,32,5,23x41,2371600,0.021259
9,14,14,-2317,2,0,12x9,11025,0.000112
9,72,72,-327809,34,20,38x52,6906384,0.061631
9,20,20,-3702,1,3,5x12,44100,0.000426
9,15,15,-2145,4,1,6x14,14400,0.000144
9,7,7,-284,4,0,2x7,784,1e-05
9,18,18,-4221,0,5,18x7,29241,0.000281
9,45,45,-100837,1,14,42x25,1071225,0.009695
9,4,4,-24,2,0,1x2,100,3e-06
9,2,2,-6,1,0,1x2,9,1e-06
9,74,74,-179177,12,1,12x48,7700625,0.069087
9,65,65,-149380,2,37,57x19,4601025,0.041334
9,3,3,-22,0,0,3x1,36,2e-06
9,61,61,-176515,0,23,60x32,3575881,0.032202
9,53,53,-127317,20,0,27x51,2047761,0.018466
9,32,32,-38938,4,2,26x26,278784,0.002571
9,75,75,-427790,21,16,49x55,8122500,0.072412
9,34,34,-46313,0,12,31x14,354025,0.003255
9,36,36,-58367,0,0,30x29,443556,0.004037
9,58,58,-188627,9,4,45x30,2927521,0.026339
9,19,19,-3439,7,2,9x5,36100,0.00035
9,68,68,-292209,8,15,59x50,5503716,0.049362
9,76,76,-356242,10,44,51x30,8561476,0.076526
9,70,70,-209499,47,4,23x66,6175225,0.055233
9,16,16,-4055,0,6,15x8,18496,0.000186
9,29,29,-16356,6,10,20x17,189225,0.001754
9,69,69,-242348,3,0,19x51,5832225,0.05222
9,59,59,-256693,13,1,38x45,3132900,0.028111
9,21,21,-6258,10,1,11x10,53361,0.00051
9,71,71,-454587,9,17,55x34,6533136,0.058505
9,44,44,-70042,17,3,22x34,980100,0.008872
9,62,62,-250979,0,0,25x51,3814209,0.034132
9,41,41,-80497,9,1,29x28,741321,0.006713
9,60,60,-158633,21,28,35x32,3348900,0.030146
9,64,64,-122979,56,10,7x30,4326400,0.03905
9,11,11,-910,0,0,10x7,4356,4.6e-05
9,31,31,-14896,15,4,14x9,246016,0.002285
9,12,12,-1957,5,1,5x11,6084,6.4e-05
9,37,37,-29113,9,1,28x19,494209,0.004506
9,42,42,-64769,7,6,35x22,815409,0.007415
9,52,52,-109523,19,0,20x48,1898884,0.017054
9,46,46,-89239,2,18,37x28,1168561,0.010571
9,77,77,-400077,21,2,45x32,9018009,0.080733
9,54,54,-127050,5,12,24x42,2205225,0.019721
9,48,48,-69315,6,5,10x40,1382976,0.012396
9,1,1,-1,0,0,1x1,1,1e-06
9,78,78,-667707,0,0,60x69,9492561,0.084663
9,57,57,-261123,2,6,53x39,2732409,0.024467
9,33,33,-26253,18,6,15x26,314721,0.002872
9,17,17,-4046,2,9,15x8,23409,0.00023
9,6,6,-159,1,0,5x3,441,6e-06
9,56,56,-159220,7,16,48x39,2547216,0.022795
9,50,50,-113440,31,0,19x28,1625625,0.014634
9,9,9,-413,2,1,4x5,2025,2.4e-05
9,8,8,-333,0,1,7x5,1296,1.5e-05
9,30,30,-23367,5,1,17x28,216225,0.001986
9,49,49,-89671,28,2,14x27,1500625,0.013458
9,5,5,-65,1,0,2x4,225,4e-06
9,63,63,-142194,0,14,17x42,4064256,0.036456
9,38,38,-33909,20,2,17x36,549081,0.005015
9,35,35,-32771,3,8,32x15,396900,0.003634
9,47,47,-69670,0,11,28x20,1272384,0.01144
9,26,26,-19376,2,0,20x25,123201,0.001141
9,73,73,-296417,11,0,39x35,7295401,0.076034
10,23,23,-17590,3,0,20x21,76176,0.000723
10,39,39,-42792,12,17,14x22,608400,0.005543
10,24,24,-14299,3,4,21x20,90000,0.000861
10,28,28,-13561,5,3,13x10,164836,0.001518
10,66,66,-344390,21,0,45x64,4888521,0.044408
10,67,67,-262577,6,8,60x29,5189284,0.046858
10,79,79,-406222,18,29,60x49,9985600,0.089627
10,10,10,-514,2,0,3x10,3025,4.2e-05
10,51,51,-153760,5,1,46x35,1758276,0.01593
10,40,40,-41468,0,33,37x7,672400,0.006088
10,80,80,-402170,30,14,49x57,10497600,0.094916
10,27,27,-8200,0,6,19x4,142884,0.001368
10,13,13,-1521,0,2,8x9,8281,8.5e-05
10,22,22,-5738,0,1,3x21,64009,0.000604
10,43,43,-52565,7,37,36x6,894916,0.008021
10,25,25,-10231,0,5,13x14,105625,0.000993
10,55,55,-129056,32,5,23x41,2371600,0.021465
10,14,14,-2317,2,0,12x9,11025,0.000131
10,72,72,-327809,34,20,38x52,6906384,0.062062
10,20,20,-3702,1,3,5x12,44100,0.00047
10,15,15,-2145,4,1,6x14,14400,0.000144
10,7,7,-284,4,0,2x7,784,1e-05
10,18,18,-4221,0,5,18x7,29241,0.00028
10,45,45,-100837,1,14,42x25,1071225,0.009667
10,4,4,-24,2,0,1x2,100,3e-06
10,2,2,-6,1,0,1x2,9,1e-06
10,74,74,-179177,12,1,12x48,7700625,0.068979
10,65,65,-149380,2,37,57x19,4601025,0.041236
10,3,3,-22,0,0,3x1,36,2e-06
10,61,61,-176515,0,23,60x32,3575881,0.032001
10,53,53,-127317,20,0,27x51,2047761,0.018467
10,32,32,-38938,4,2,26x26,278784,0.00258
10,75,75,-427790,21,16,49x55,8122500,0.0735
10,34,34,-46313,0,12,31x14,354025,0.00324
10,36,36,-58367,0,0,30x29,443556,0.004048
10,58,58,-188627,9,4,45x30,2927521,0.026529
10,19,19,-3439,7,2,9x5,36100,0.000378
10,68,68,-292209,8,15,59x50,5503716,0.049483
10,76,76,-356242,10,44,51x30,8561476,0.077632
10,70,70,-209499,47,4,23x66,6175225,0.055492
10,16,16,-4055,0,6,15x8,18496,0.000195
10,29,29,-16356,6,10,20x17,189225,0.00173
10,69,69,-242348,3,0,19x51,5832225,0.052176
10,59,59,-256693,13,1,38x45,3132900,0.028104
10,21,21,-6258,10,1,11x10,53361,0.000518
10,71,71,-454587,9,17,55x34,6533136,0.05835
10,44,44,-70042,17,3,22x34,980100,0.008834
10,62,62,-250979,0,0,25x51,3814209,0.034213
10,41,41,-80497,9,1,29x28,741321,0.006784
10,60,60,-158633,21,28,35x32,3348900,0.030101
10,64,64,-122979,56,10,7x30,4326400,0.038642
10,11,11,-910,0,0,10x7,4356,5.8e-05
10,31,31,-14896,15,4,14x9,246016,0.002268
10,12,12,-1957,5,1,5x11,6084,6.4e-05
10,37,37,-29113,9,1,28x19,494209,0.004532
10,42,42,-64769,7,6,35x22,815409,0.007354
10,52,52,-109523,19,0,20x48,1898884,0.017573
10,46,46,-89239,2,18,37x28,1168561,0.010508
10,77,77,-400077,21,2,45x32,9018009,0.080974
10,54,54,-127050,5,12,24x42,2205225,0.019774
10,48,48,-69315,6,5,10x40,1382976,0.012343
10,1,1,-1,0,0,1x1,1,1e-06
10,78,78,-667707,0,0,60x69,9492561,0.085084
10,57,57,-261123,2,6,53x39,2732409,0.024428
10,33,33,-26253,18,6,15x26,314721,0.002914
10,17,17,-4046,2,9,15x8,23409,0.000253
10,6,6,-159,1,0,5x3,441,6e-06
10,56,56,-159220,7,16,48x39,2547216,0.022887
10,50,50,-113440,31,0,19x28,1625625,0.014856
10,9,9,-413,2,1,4x5,2025,2.8e-05
10,8,8,-333,0,1,7x5,1296,1.9e-05
10,30,30,-23367,5,1,17x28,216225,0.001973
10,49,49,-89671,28,2,14x27,1500625,0.013549
10,5,5,-65,1,0,2x4,225,4e-06
10,63,63,-142194,0,14,17x42,4064256,0.037065
10,38,38,-33909,20,2,17x36,549081,0.005008
10,35,35,-32771,3,8,32x15,396900,0.003631
10,47,47,-69670,0,11,28x20,1272384,0.011463
10,26,26,-19376,2,0,20x25,123201,0.00117
10,73,73,-296417,11,0,39x35,7295401,0.065359
